"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/grad_norm","[paper]GRPO_online - train/grad_norm__MIN","[paper]GRPO_online - train/grad_norm__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/grad_norm","[paper]GEPO_online - train/grad_norm__MIN","[paper]GEPO_online - train/grad_norm__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/grad_norm","[paper]GSPO_online - train/grad_norm__MIN","[paper]GSPO_online - train/grad_norm__MAX"
"122","4141","4141","4141","0.15433669090270996","0.15433669090270996","0.15433669090270996","4141","4141","4141","0.1190151497721672","0.1190151497721672","0.1190151497721672","4141","4141","4141","0.16732601821422577","0.16732601821422577","0.16732601821422577"
"123","4170","4170","4170","0.07480475306510925","0.07480475306510925","0.07480475306510925","4170","4170","4170","0.12105952203273773","0.12105952203273773","0.12105952203273773","4170","4170","4170","0.11956119537353516","0.11956119537353516","0.11956119537353516"
"124","4199","4199","4199","0.1145833432674408","0.1145833432674408","0.1145833432674408","4199","4199","4199","0.1351633071899414","0.1351633071899414","0.1351633071899414","4199","4199","4199","0.12883059680461884","0.12883059680461884","0.12883059680461884"
"125","4228","4228","4228","0.13791096210479736","0.13791096210479736","0.13791096210479736","4228","4228","4228","0.12226784229278564","0.12226784229278564","0.12226784229278564","4228","4228","4228","0.11832479387521744","0.11832479387521744","0.11832479387521744"
"126","4257","4257","4257","0.1093188002705574","0.1093188002705574","0.1093188002705574","4257","4257","4257","0.10910513997077942","0.10910513997077942","0.10910513997077942","4257","4257","4257","0.10759367048740387","0.10759367048740387","0.10759367048740387"
"127","4286","4286","4286","0.11487909406423569","0.11487909406423569","0.11487909406423569","4286","4286","4286","0.12294428050518036","0.12294428050518036","0.12294428050518036","4286","4286","4286","0.1300952434539795","0.1300952434539795","0.1300952434539795"
"128","4315","4315","4315","0.14244407415390015","0.14244407415390015","0.14244407415390015","4315","4315","4315","0.10868574678897858","0.10868574678897858","0.10868574678897858","4315","4315","4315","0.1515992432832718","0.1515992432832718","0.1515992432832718"
"129","4495","4495","4495","0.10970020294189453","0.10970020294189453","0.10970020294189453","4495","4495","4495","0.13299264013767242","0.13299264013767242","0.13299264013767242","4495","4495","4495","0.11215994507074356","0.11215994507074356","0.11215994507074356"
"130","4524","4524","4524","0.15066459774971008","0.15066459774971008","0.15066459774971008","4524","4524","4524","0.10406743735074997","0.10406743735074997","0.10406743735074997","4524","4524","4524","0.10628903657197952","0.10628903657197952","0.10628903657197952"
"131","4553","4553","4553","0.09850133955478668","0.09850133955478668","0.09850133955478668","4553","4553","4553","0.08292149007320404","0.08292149007320404","0.08292149007320404","4553","4553","4553","0.07865311950445175","0.07865311950445175","0.07865311950445175"
"132","4582","4582","4582","0.08072622865438461","0.08072622865438461","0.08072622865438461","4582","4582","4582","0.06996592879295349","0.06996592879295349","0.06996592879295349","4582","4582","4582","0.0863255113363266","0.0863255113363266","0.0863255113363266"
"133","4611","4611","4611","0.11141346395015717","0.11141346395015717","0.11141346395015717","4611","4611","4611","0.1164151206612587","0.1164151206612587","0.1164151206612587","4611","4611","4611","0.1172662079334259","0.1172662079334259","0.1172662079334259"
"134","4640","4640","4640","0.13757513463497162","0.13757513463497162","0.13757513463497162","4640","4640","4640","0.1405506581068039","0.1405506581068039","0.1405506581068039","4640","4640","4640","0.1312997043132782","0.1312997043132782","0.1312997043132782"
"135","4669","4669","4669","0.10151398926973343","0.10151398926973343","0.10151398926973343","4669","4669","4669","0.09908055514097214","0.09908055514097214","0.09908055514097214","4669","4669","4669","0.1196766346693039","0.1196766346693039","0.1196766346693039"
"136","4698","4698","4698","0.10744114220142365","0.10744114220142365","0.10744114220142365","4698","4698","4698","0.09344086050987244","0.09344086050987244","0.09344086050987244","4698","4698","4698","0.10796646773815155","0.10796646773815155","0.10796646773815155"
"137","4727","4727","4727","0.06946034729480743","0.06946034729480743","0.06946034729480743","4727","4727","4727","0.09369644522666931","0.09369644522666931","0.09369644522666931","4727","4727","4727","0.08770100772380829","0.08770100772380829","0.08770100772380829"
"138","4756","4756","4756","0.10900794714689255","0.10900794714689255","0.10900794714689255","4756","4756","4756","0.12341202050447464","0.12341202050447464","0.12341202050447464","4756","4756","4756","0.13050714135169983","0.13050714135169983","0.13050714135169983"
"139","4785","4785","4785","0.13534756004810333","0.13534756004810333","0.13534756004810333","4785","4785","4785","0.1277853399515152","0.1277853399515152","0.1277853399515152","4785","4785","4785","0.13173936307430267","0.13173936307430267","0.13173936307430267"
"140","4814","4814","4814","0.10271812230348587","0.10271812230348587","0.10271812230348587","4814","4814","4814","0.09154771268367767","0.09154771268367767","0.09154771268367767","4814","4814","4814","0.08125603944063187","0.08125603944063187","0.08125603944063187"
"141","4843","4843","4843","0.11103589832782745","0.11103589832782745","0.11103589832782745","4843","4843","4843","0.09780222922563553","0.09780222922563553","0.09780222922563553","4843","4843","4843","0.12547357380390167","0.12547357380390167","0.12547357380390167"
"142","4872","4872","4872","0.12532110512256622","0.12532110512256622","0.12532110512256622","4872","4872","4872","0.11196966469287872","0.11196966469287872","0.11196966469287872","4872","4872","4872","0.10527609288692474","0.10527609288692474","0.10527609288692474"
"143","4901","4901","4901","0.1214819848537445","0.1214819848537445","0.1214819848537445","4901","4901","4901","0.10894124954938889","0.10894124954938889","0.10894124954938889","4901","4901","4901","0.12781433761119843","0.12781433761119843","0.12781433761119843"
"144","4930","4930","4930","0.12321507930755615","0.12321507930755615","0.12321507930755615","4930","4930","4930","0.11652539670467377","0.11652539670467377","0.11652539670467377","4930","4930","4930","0.11917233467102051","0.11917233467102051","0.11917233467102051"
"145","4959","4959","4959","0.11487264931201935","0.11487264931201935","0.11487264931201935","4959","4959","4959","0.1006835475564003","0.1006835475564003","0.1006835475564003","4959","4959","4959","0.09589646011590958","0.09589646011590958","0.09589646011590958"
"146","4988","4988","4988","0.12599259614944458","0.12599259614944458","0.12599259614944458","4988","4988","4988","0.10978204756975174","0.10978204756975174","0.10978204756975174","4988","4988","4988","0.118741475045681","0.118741475045681","0.118741475045681"
"147","5017","5017","5017","0.11672861129045486","0.11672861129045486","0.11672861129045486","5017","5017","5017","0.07356839627027512","0.07356839627027512","0.07356839627027512","5017","5017","5017","0.09793020039796829","0.09793020039796829","0.09793020039796829"
"148","5046","5046","5046","0.12392355501651764","0.12392355501651764","0.12392355501651764","5046","5046","5046","0.11835097521543503","0.11835097521543503","0.11835097521543503","5046","5046","5046","0.10937667638063431","0.10937667638063431","0.10937667638063431"
"149","5075","5075","5075","0.07176542282104492","0.07176542282104492","0.07176542282104492","5075","5075","5075","0.09576143324375153","0.09576143324375153","0.09576143324375153","5075","5075","5075","0.09131403267383575","0.09131403267383575","0.09131403267383575"
"150","5104","5104","5104","0.1274290680885315","0.1274290680885315","0.1274290680885315","5104","5104","5104","0.11746890842914581","0.11746890842914581","0.11746890842914581","5104","5104","5104","0.14295093715190887","0.14295093715190887","0.14295093715190887"
"151","5133","5133","5133","0.09236327558755875","0.09236327558755875","0.09236327558755875","5133","5133","5133","0.09045964479446411","0.09045964479446411","0.09045964479446411","5133","5133","5133","0.10726987570524216","0.10726987570524216","0.10726987570524216"
"152","5162","5162","5162","0.07954807579517365","0.07954807579517365","0.07954807579517365","5162","5162","5162","0.06462957710027695","0.06462957710027695","0.06462957710027695","5162","5162","5162","0.11377134174108505","0.11377134174108505","0.11377134174108505"
"153","5191","5191","5191","0.11099362373352051","0.11099362373352051","0.11099362373352051","5191","5191","5191","0.1162790060043335","0.1162790060043335","0.1162790060043335","5191","5191","5191","0.11160054802894592","0.11160054802894592","0.11160054802894592"
"154","5220","5220","5220","0.08918144553899765","0.08918144553899765","0.08918144553899765","5220","5220","5220","0.10234663635492325","0.10234663635492325","0.10234663635492325","5220","5220","5220","0.10970038920640945","0.10970038920640945","0.10970038920640945"
"155","5249","5249","5249","0.13362979888916016","0.13362979888916016","0.13362979888916016","5249","5249","5249","0.12314204126596451","0.12314204126596451","0.12314204126596451","5249","5249","5249","0.12181002646684647","0.12181002646684647","0.12181002646684647"
"156","5278","5278","5278","0.10130257904529572","0.10130257904529572","0.10130257904529572","5278","5278","5278","0.13212138414382935","0.13212138414382935","0.13212138414382935","5278","5278","5278","0.14277620613574982","0.14277620613574982","0.14277620613574982"
"157","5307","5307","5307","0.08783633261919022","0.08783633261919022","0.08783633261919022","5307","5307","5307","0.11744412034749985","0.11744412034749985","0.11744412034749985","5307","5307","5307","0.10598288476467133","0.10598288476467133","0.10598288476467133"
"158","5336","5336","5336","0.12009313702583313","0.12009313702583313","0.12009313702583313","5336","5336","5336","0.12423969805240631","0.12423969805240631","0.12423969805240631","5336","5336","5336","0.11408231407403946","0.11408231407403946","0.11408231407403946"
"159","5365","5365","5365","0.13659466803073883","0.13659466803073883","0.13659466803073883","5365","5365","5365","0.08591214567422867","0.08591214567422867","0.08591214567422867","5365","5365","5365","0.11296606063842773","0.11296606063842773","0.11296606063842773"
"160","5394","5394","5394","0.1344538778066635","0.1344538778066635","0.1344538778066635","5394","5394","5394","0.17022202908992767","0.17022202908992767","0.17022202908992767","5394","5394","5394","0.16549152135849","0.16549152135849","0.16549152135849"
"161","5574","5574","5574","0.12929043173789978","0.12929043173789978","0.12929043173789978","5574","5574","5574","0.10650568455457687","0.10650568455457687","0.10650568455457687","5574","5574","5574","0.11435073614120483","0.11435073614120483","0.11435073614120483"
"162","5603","5603","5603","0.11211629956960678","0.11211629956960678","0.11211629956960678","5603","5603","5603","0.12080708891153336","0.12080708891153336","0.12080708891153336","5603","5603","5603","0.12113187462091446","0.12113187462091446","0.12113187462091446"
"163","5632","5632","5632","0.13044068217277527","0.13044068217277527","0.13044068217277527","5632","5632","5632","0.12190187722444534","0.12190187722444534","0.12190187722444534","5632","5632","5632","0.12152494490146637","0.12152494490146637","0.12152494490146637"
"164","5661","5661","5661","0.13774320483207703","0.13774320483207703","0.13774320483207703","5661","5661","5661","0.13165953755378723","0.13165953755378723","0.13165953755378723","5661","5661","5661","0.13708631694316864","0.13708631694316864","0.13708631694316864"
"165","5690","5690","5690","0.08781788498163223","0.08781788498163223","0.08781788498163223","5690","5690","5690","0.09491395950317383","0.09491395950317383","0.09491395950317383","5690","5690","5690","0.11852751672267914","0.11852751672267914","0.11852751672267914"
"166","5719","5719","5719","0.13926957547664642","0.13926957547664642","0.13926957547664642","5719","5719","5719","0.10449639707803726","0.10449639707803726","0.10449639707803726","5719","5719","5719","0.14674712717533112","0.14674712717533112","0.14674712717533112"
"167","5748","5748","5748","0.06518808007240295","0.06518808007240295","0.06518808007240295","5748","5748","5748","0.13349784910678864","0.13349784910678864","0.13349784910678864","5748","5748","5748","0.08188366144895554","0.08188366144895554","0.08188366144895554"
"168","5777","5777","5777","0.1324545443058014","0.1324545443058014","0.1324545443058014","5777","5777","5777","0.0968029573559761","0.0968029573559761","0.0968029573559761","5777","5777","5777","0.1255912184715271","0.1255912184715271","0.1255912184715271"
"169","5806","5806","5806","0.11048257350921631","0.11048257350921631","0.11048257350921631","5806","5806","5806","0.11768798530101776","0.11768798530101776","0.11768798530101776","5806","5806","5806","0.11518411338329315","0.11518411338329315","0.11518411338329315"
