"train/global_step","[paper]GEPO_diff4 - _step","[paper]GEPO_diff4 - _step__MIN","[paper]GEPO_diff4 - _step__MAX","[paper]GEPO_diff4 - train/cppo_kl","[paper]GEPO_diff4 - train/cppo_kl__MIN","[paper]GEPO_diff4 - train/cppo_kl__MAX","[paper]GEPO_diff32 - _step","[paper]GEPO_diff32 - _step__MIN","[paper]GEPO_diff32 - _step__MAX","[paper]GEPO_diff32 - train/cppo_kl","[paper]GEPO_diff32 - train/cppo_kl__MIN","[paper]GEPO_diff32 - train/cppo_kl__MAX"
"983","40059","40059","40059","0.001196524637634866","0.001196524637634866","0.001196524637634866","40059","40059","40059","0.0010958960483549163","0.0010958960483549163","0.0010958960483549163"
"984","40094","40094","40094","0.0012675952311838046","0.0012675952311838046","0.0012675952311838046","40094","40094","40094","0.015139931114390492","0.015139931114390492","0.015139931114390492"
"985","40129","40129","40129","0.0010526548576308414","0.0010526548576308414","0.0010526548576308414","40129","40129","40129","0.008015767380129546","0.008015767380129546","0.008015767380129546"
"986","40164","40164","40164","0.001000615389784798","0.001000615389784798","0.001000615389784798","40164","40164","40164","0.004287828545784578","0.004287828545784578","0.004287828545784578"
"987","40199","40199","40199","0.000895454351848457","0.000895454351848457","0.000895454351848457","40199","40199","40199","0.013854818156687543","0.013854818156687543","0.013854818156687543"
"988","40234","40234","40234","0.0010648821116774343","0.0010648821116774343","0.0010648821116774343","40234","40234","40234","0.001282601326238364","0.001282601326238364","0.001282601326238364"
"989","40269","40269","40269","0.0009295588097302243","0.0009295588097302243","0.0009295588097302243","40269","40269","40269","0.006076020508771762","0.006076020508771762","0.006076020508771762"
"990","40304","40304","40304","0.0011543588334461674","0.0011543588334461674","0.0011543588334461674","40304","40304","40304","0.009745184564962983","0.009745184564962983","0.009745184564962983"
"991","40339","40339","40339","0.0008631200544186868","0.0008631200544186868","0.0008631200544186868","40339","40339","40339","0.004495712462812662","0.004495712462812662","0.004495712462812662"
"992","40374","40374","40374","0.0009723653274704702","0.0009723653274704702","0.0009723653274704702","40374","40374","40374","0.006673407682683319","0.006673407682683319","0.006673407682683319"
"993","40409","40409","40409","0.0010883204740821384","0.0010883204740821384","0.0010883204740821384","40409","40409","40409","0.007655876543140039","0.007655876543140039","0.007655876543140039"
"994","40444","40444","40444","0.0008328868425451219","0.0008328868425451219","0.0008328868425451219","40444","40444","40444","0.004303490131860599","0.004303490131860599","0.004303490131860599"
"995","40479","40479","40479","0.0008192251625587232","0.0008192251625587232","0.0008192251625587232","40479","40479","40479","0.007979087647981942","0.007979087647981942","0.007979087647981942"
"996","40514","40514","40514","0.0011524118017405272","0.0011524118017405272","0.0011524118017405272","40514","40514","40514","0.008573572500608861","0.008573572500608861","0.008573572500608861"
"997","40549","40549","40549","0.0008631190066807903","0.0008631190066807903","0.0008631190066807903","40549","40549","40549","0.005905185505980626","0.005905185505980626","0.005905185505980626"
"998","40584","40584","40584","0.0010974918041029014","0.0010974918041029014","0.0010974918041029014","40584","40584","40584","0.007591658883029595","0.007591658883029595","0.007591658883029595"
"999","40619","40619","40619","0.0008481199620291591","0.0008481199620291591","0.0008481199620291591","40619","40619","40619","0.0011396128393243998","0.0011396128393243998","0.0011396128393243998"
"1000","40654","40654","40654","0.0008742979116505012","0.0008742979116505012","0.0008742979116505012","40654","40654","40654","0.00471312647277955","0.00471312647277955","0.00471312647277955"
"1001","40689","40689","40689","0.0008451885587419383","0.0008451885587419383","0.0008451885587419383","40689","40689","40689","0.0010755469120340422","0.0010755469120340422","0.0010755469120340422"
"1002","40724","40724","40724","0.0008547870820621029","0.0008547870820621029","0.0008547870820621029","40724","40724","40724","0.008104314765660092","0.008104314765660092","0.008104314765660092"
"1003","40759","40759","40759","0.000877621459949296","0.000877621459949296","0.000877621459949296","40759","40759","40759","0.007917216105852276","0.007917216105852276","0.007917216105852276"
"1004","40794","40794","40794","0.0008402034218306653","0.0008402034218306653","0.0008402034218306653","40794","40794","40794","0.005256454081973061","0.005256454081973061","0.005256454081973061"
"1005","40829","40829","40829","0.0008009325465536676","0.0008009325465536676","0.0008009325465536676","40829","40829","40829","0.0012489960936363786","0.0012489960936363786","0.0012489960936363786"
"1006","40864","40864","40864","0.00089701970864553","0.00089701970864553","0.00089701970864553","40864","40864","40864","0.00951858126791194","0.00951858126791194","0.00951858126791194"
"1007","40899","40899","40899","0.0009865995598374866","0.0009865995598374866","0.0009865995598374866","40899","40899","40899","0.00567373784724623","0.00567373784724623","0.00567373784724623"
"1008","40934","40934","40934","0.0009323583071818575","0.0009323583071818575","0.0009323583071818575","40934","40934","40934","0.007915415160823613","0.007915415160823613","0.007915415160823613"
"1009","40969","40969","40969","0.0008604760587331839","0.0008604760587331839","0.0008604760587331839","40969","40969","40969","0.012870520702563226","0.012870520702563226","0.012870520702563226"
"1010","41004","41004","41004","0.0008475052818539552","0.0008475052818539552","0.0008475052818539552","41004","41004","41004","0.00806247623404488","0.00806247623404488","0.00806247623404488"
"1011","41039","41039","41039","0.001023877070110757","0.001023877070110757","0.001023877070110757","41039","41039","41039","0.012126499786973","0.012126499786973","0.012126499786973"
"1012","41074","41074","41074","0.0009624699232517742","0.0009624699232517742","0.0009624699232517742","41074","41074","41074","0.004155180431553163","0.004155180431553163","0.004155180431553163"
"1013","41109","41109","41109","0.0010219131072517484","0.0010219131072517484","0.0010219131072517484","41109","41109","41109","0.010071006196085364","0.010071006196085364","0.010071006196085364"
"1014","41144","41144","41144","0.0010653388089849614","0.0010653388089849614","0.0010653388089849614","41144","41144","41144","0.001185735316539649","0.001185735316539649","0.001185735316539649"
"1015","41179","41179","41179","0.0012480415316531435","0.0012480415316531435","0.0012480415316531435","41179","41179","41179","0.00377302840934135","0.00377302840934135","0.00377302840934135"
"1016","41214","41214","41214","0.0011762991634896025","0.0011762991634896025","0.0011762991634896025","41214","41214","41214","0.00750813604099676","0.00750813604099676","0.00750813604099676"
"1017","41249","41249","41249","0.002662653219886124","0.002662653219886124","0.002662653219886124","41249","41249","41249","0.004581363697070628","0.004581363697070628","0.004581363697070628"
"1018","41284","41284","41284","0.0010455808878759854","0.0010455808878759854","0.0010455808878759854","41284","41284","41284","0.010820693714777008","0.010820693714777008","0.010820693714777008"
"1019","41319","41319","41319","0.0010072720106109045","0.0010072720106109045","0.0010072720106109045","41319","41319","41319","0.004596333106746897","0.004596333106746897","0.004596333106746897"
"1020","41354","41354","41354","0.0009598759788786992","0.0009598759788786992","0.0009598759788786992","41354","41354","41354","0.014991974923759699","0.014991974923759699","0.014991974923759699"
"1021","41389","41389","41389","0.000993801404547412","0.000993801404547412","0.000993801404547412","41389","41389","41389","0.013263799308333546","0.013263799308333546","0.013263799308333546"
"1022","41424","41424","41424","0.0009479833897785284","0.0009479833897785284","0.0009479833897785284","41424","41424","41424","0.015581829706206918","0.015581829706206918","0.015581829706206918"
"1023","41459","41459","41459","0.0012803631398128346","0.0012803631398128346","0.0012803631398128346","41459","41459","41459","0.016029985155910254","0.016029985155910254","0.016029985155910254"
"1024","41494","41494","41494","0.0009588966131559573","0.0009588966131559573","0.0009588966131559573","41494","41494","41494","0.00700507900910452","0.00700507900910452","0.00700507900910452"
"1025","41906","41906","41906","0.0009603847720427439","0.0009603847720427439","0.0009603847720427439","41906","41906","41906","0.0009900302538881078","0.0009900302538881078","0.0009900302538881078"
"1026","41941","41941","41941","0.005778165475931019","0.005778165475931019","0.005778165475931019","41941","41941","41941","0.00659285084111616","0.00659285084111616","0.00659285084111616"
"1027","41976","41976","41976","0.0011167759512318298","0.0011167759512318298","0.0011167759512318298","41976","41976","41976","0.011886046268045902","0.011886046268045902","0.011886046268045902"
"1028","42011","42011","42011","0.002327476773643866","0.002327476773643866","0.002327476773643866","42011","42011","42011","0.009130893100518733","0.009130893100518733","0.009130893100518733"
"1029","42046","42046","42046","0.0011420161899877712","0.0011420161899877712","0.0011420161899877712","42046","42046","42046","0.004177622264251113","0.004177622264251113","0.004177622264251113"
"1030","42081","42081","42081","0.0026108325109817088","0.0026108325109817088","0.0026108325109817088","42081","42081","42081","0.0013232065830379725","0.0013232065830379725","0.0013232065830379725"
"1031","42116","42116","42116","0.0010807229555211961","0.0010807229555211961","0.0010807229555211961","42116","42116","42116","0.018525198101997375","0.018525198101997375","0.018525198101997375"
"1032","42151","42151","42151","0.0010772561217891052","0.0010772561217891052","0.0010772561217891052","42151","42151","42151","0.005176861595828086","0.005176861595828086","0.005176861595828086"
"1033","42186","42186","42186","0.000887870897713583","0.000887870897713583","0.000887870897713583","42186","42186","42186","0.017910915514221415","0.017910915514221415","0.017910915514221415"
"1034","42221","42221","42221","0.001284505080548115","0.001284505080548115","0.001284505080548115","42221","42221","42221","0.01601103285793215","0.01601103285793215","0.01601103285793215"
"1035","42256","42256","42256","0.001009144529234618","0.001009144529234618","0.001009144529234618","42256","42256","42256","0.001227611122885719","0.001227611122885719","0.001227611122885719"
"1036","42291","42291","42291","0.0008177844792953692","0.0008177844792953692","0.0008177844792953692","42291","42291","42291","0.017384210950694978","0.017384210950694978","0.017384210950694978"
"1037","42326","42326","42326","0.0008374622630071826","0.0008374622630071826","0.0008374622630071826","42326","42326","42326","0.005913585890084505","0.005913585890084505","0.005913585890084505"
"1038","42361","42361","42361","0.0011445554919191636","0.0011445554919191636","0.0011445554919191636","42361","42361","42361","0.0011791311844717711","0.0011791311844717711","0.0011791311844717711"
"1039","42396","42396","42396","0.0009726340140332468","0.0009726340140332468","0.0009726340140332468","42396","42396","42396","0.02123922435566783","0.02123922435566783","0.02123922435566783"
"1040","42431","42431","42431","0.0012355407379800454","0.0012355407379800454","0.0012355407379800454","42431","42431","42431","0.005601940443739295","0.005601940443739295","0.005601940443739295"
"1041","42466","42466","42466","0.0009003291124827228","0.0009003291124827228","0.0009003291124827228","42466","42466","42466","0.016200193320401013","0.016200193320401013","0.016200193320401013"
"1042","42501","42501","42501","0.0009372850836371072","0.0009372850836371072","0.0009372850836371072","42501","42501","42501","0.001125914859585464","0.001125914859585464","0.001125914859585464"
"1043","42536","42536","42536","0.0009314254421042278","0.0009314254421042278","0.0009314254421042278","42536","42536","42536","0.015042201848700643","0.015042201848700643","0.015042201848700643"
"1044","42571","42571","42571","0.0008986642424133606","0.0008986642424133606","0.0008986642424133606","42571","42571","42571","0.017633361276239157","0.017633361276239157","0.017633361276239157"
"1045","42606","42606","42606","0.0010343196991016157","0.0010343196991016157","0.0010343196991016157","42606","42606","42606","0.0051777919579762965","0.0051777919579762965","0.0051777919579762965"
"1046","42641","42641","42641","0.0008202846875065006","0.0008202846875065006","0.0008202846875065006","42641","42641","42641","0.005469592317240313","0.005469592317240313","0.005469592317240313"
"1047","42676","42676","42676","0.0009891619192785583","0.0009891619192785583","0.0009891619192785583","42676","42676","42676","0.006454885646235198","0.006454885646235198","0.006454885646235198"
"1048","42711","42711","42711","0.0011999386770185083","0.0011999386770185083","0.0011999386770185083","42711","42711","42711","0.0011262781044933945","0.0011262781044933945","0.0011262781044933945"
"1049","42746","42746","42746","0.0012828265316784382","0.0012828265316784382","0.0012828265316784382","42746","42746","42746","0.004909305542241782","0.004909305542241782","0.004909305542241782"
"1050","42781","42781","42781","0.0008756614843150601","0.0008756614843150601","0.0008756614843150601","42781","42781","42781","0.003393339575268328","0.003393339575268328","0.003393339575268328"
"1051","42816","42816","42816","0.000960704535827972","0.000960704535827972","0.000960704535827972","42816","42816","42816","0.002874093144782819","0.002874093144782819","0.002874093144782819"
"1052","42851","42851","42851","0.001249499779078178","0.001249499779078178","0.001249499779078178","42851","42851","42851","0.002800782647682354","0.002800782647682354","0.002800782647682354"
"1053","42886","42886","42886","0.0010830356695805676","0.0010830356695805676","0.0010830356695805676","42886","42886","42886","0.0028599425859283656","0.0028599425859283656","0.0028599425859283656"
"1054","42921","42921","42921","0.0010073193989228457","0.0010073193989228457","0.0010073193989228457","42921","42921","42921","0.0011585823522182181","0.0011585823522182181","0.0011585823522182181"
"1055","42956","42956","42956","0.0025557876360835508","0.0025557876360835508","0.0025557876360835508","42956","42956","42956","0.00249032057763543","0.00249032057763543","0.00249032057763543"
"1056","42991","42991","42991","0.000861761778651271","0.000861761778651271","0.000861761778651271","42991","42991","42991","0.0033024438889697194","0.0033024438889697194","0.0033024438889697194"
"1057","43026","43026","43026","0.0009963356060325168","0.0009963356060325168","0.0009963356060325168","43026","43026","43026","0.0011220219530514441","0.0011220219530514441","0.0011220219530514441"
"1058","43061","43061","43061","0.001157410690211691","0.001157410690211691","0.001157410690211691","43061","43061","43061","0.002834076207363978","0.002834076207363978","0.002834076207363978"
"1059","43096","43096","43096","0.0010441375561640598","0.0010441375561640598","0.0010441375561640598","43096","43096","43096","0.0016615051572443917","0.0016615051572443917","0.0016615051572443917"
"1060","43131","43131","43131","0.0011615070834523067","0.0011615070834523067","0.0011615070834523067","43131","43131","43131","0.0026974773354595527","0.0026974773354595527","0.0026974773354595527"
"1061","43166","43166","43166","0.005907971499254927","0.005907971499254927","0.005907971499254927","43166","43166","43166","0.00296551852079574","0.00296551852079574","0.00296551852079574"
"1062","43201","43201","43201","0.001061093746102415","0.001061093746102415","0.001061093746102415","43201","43201","43201","0.003486923626041971","0.003486923626041971","0.003486923626041971"
"1063","43236","43236","43236","0.0010594587947707623","0.0010594587947707623","0.0010594587947707623","43236","43236","43236","0.0027457079122541472","0.0027457079122541472","0.0027457079122541472"
"1064","43271","43271","43271","2457600.0696218256","2457600.0696218256","2457600.0696218256","43271","43271","43271","0.0009189712945953943","0.0009189712945953943","0.0009189712945953943"
"1065","43306","43306","43306","0.0011373483503120951","0.0011373483503120951","0.0011373483503120951","43306","43306","43306","0.0015062529128044844","0.0015062529128044844","0.0015062529128044844"
"1066","43341","43341","43341","0.0009648271225159988","0.0009648271225159988","0.0009648271225159988","43341","43341","43341","0.0022856735886307433","0.0022856735886307433","0.0022856735886307433"
"1067","43376","43376","43376","0.0008308253600262105","0.0008308253600262105","0.0008308253600262105","43376","43376","43376","0.0013591788010671735","0.0013591788010671735","0.0013591788010671735"
"1068","43411","43411","43411","0.0009541056715534069","0.0009541056715534069","0.0009541056715534069","43411","43411","43411","0.002147660605260171","0.002147660605260171","0.002147660605260171"
"1069","43446","43446","43446","0.0008963893487816676","0.0008963893487816676","0.0008963893487816676","43446","43446","43446","0.0014799539058003575","0.0014799539058003575","0.0014799539058003575"
"1070","43481","43481","43481","0.0011565742388484068","0.0011565742388484068","0.0011565742388484068","43481","43481","43481","0.0018689529970288277","0.0018689529970288277","0.0018689529970288277"
"1071","43516","43516","43516","0.0011726335069397464","0.0011726335069397464","0.0011726335069397464","43516","43516","43516","0.0025307499890914187","0.0025307499890914187","0.0025307499890914187"
"1072","43551","43551","43551","0.0011306572705507278","0.0011306572705507278","0.0011306572705507278","43551","43551","43551","0.0016155439079739153","0.0016155439079739153","0.0016155439079739153"
"1073","43586","43586","43586","0.0013664904108736664","0.0013664904108736664","0.0013664904108736664","43586","43586","43586","0.002254712220747024","0.002254712220747024","0.002254712220747024"
"1074","43621","43621","43621","0.0012686315167229623","0.0012686315167229623","0.0012686315167229623","43621","43621","43621","0.002739811869105324","0.002739811869105324","0.002739811869105324"
"1075","43656","43656","43656","0.0011239988525630906","0.0011239988525630906","0.0011239988525630906","43656","43656","43656","0.0014277808222686872","0.0014277808222686872","0.0014277808222686872"
"1076","43691","43691","43691","0.0011400484581827186","0.0011400484581827186","0.0011400484581827186","43691","43691","43691","0.0019762563169933856","0.0019762563169933856","0.0019762563169933856"
"1077","43726","43726","43726","0.0012340114772086963","0.0012340114772086963","0.0012340114772086963","43726","43726","43726","0.0024831321788951755","0.0024831321788951755","0.0024831321788951755"
"1078","43761","43761","43761","0.0012743828774546273","0.0012743828774546273","0.0012743828774546273","43761","43761","43761","0.0029153892246540636","0.0029153892246540636","0.0029153892246540636"
"1079","43796","43796","43796","0.001255948402103968","0.001255948402103968","0.001255948402103968","43796","43796","43796","0.0013813947734888643","0.0013813947734888643","0.0013813947734888643"
"1080","43831","43831","43831","0.0010125649350811727","0.0010125649350811727","0.0010125649350811727","43831","43831","43831","0.0022918382164789364","0.0022918382164789364","0.0022918382164789364"
"1081","43866","43866","43866","0.00102556493220618","0.00102556493220618","0.00102556493220618","43866","43866","43866","0.0019113629386993125","0.0019113629386993125","0.0019113629386993125"
"1082","43901","43901","43901","0.0010899815752054565","0.0010899815752054565","0.0010899815752054565","43901","43901","43901","0.0037727426970377564","0.0037727426970377564","0.0037727426970377564"
"1083","43936","43936","43936","0.000991833621810656","0.000991833621810656","0.000991833621810656","43936","43936","43936","0.0024061353178694844","0.0024061353178694844","0.0024061353178694844"
"1084","43971","43971","43971","0.0011944685757043771","0.0011944685757043771","0.0011944685757043771","43971","43971","43971","0.0020576539100147784","0.0020576539100147784","0.0020576539100147784"
"1085","44006","44006","44006","0.0010366629940108396","0.0010366629940108396","0.0010366629940108396","44006","44006","44006","0.0038564612914342433","0.0038564612914342433","0.0038564612914342433"
"1086","44041","44041","44041","0.0011125438104500063","0.0011125438104500063","0.0011125438104500063","44041","44041","44041","0.002335410041268915","0.002335410041268915","0.002335410041268915"
"1087","44076","44076","44076","0.0009095898058149032","0.0009095898058149032","0.0009095898058149032","44076","44076","44076","0.002836915897205472","0.002836915897205472","0.002836915897205472"
"1088","44111","44111","44111","0.001194673968711868","0.001194673968711868","0.001194673968711868","44111","44111","44111","0.005350166145944968","0.005350166145944968","0.005350166145944968"
"1089","44523","44523","44523","0.0009212855802616104","0.0009212855802616104","0.0009212855802616104","44523","44523","44523","0.001099219975003507","0.001099219975003507","0.001099219975003507"
"1090","44558","44558","44558","0.001432974218914751","0.001432974218914751","0.001432974218914751","44558","44558","44558","0.0029933034093119204","0.0029933034093119204","0.0029933034093119204"
"1091","44593","44593","44593","0.0014634725375799462","0.0014634725375799462","0.0014634725375799462","44593","44593","44593","0.00351745227817446","0.00351745227817446","0.00351745227817446"
"1092","44628","44628","44628","0.001279246571357362","0.001279246571357362","0.001279246571357362","44628","44628","44628","0.00280756619758904","0.00280756619758904","0.00280756619758904"
"1093","44663","44663","44663","0.001319963688729331","0.001319963688729331","0.001319963688729331","44663","44663","44663","0.003833362308796495","0.003833362308796495","0.003833362308796495"
"1094","44698","44698","44698","0.0016578801296418533","0.0016578801296418533","0.0016578801296418533","44698","44698","44698","0.002725709491642192","0.002725709491642192","0.002725709491642192"
"1095","44733","44733","44733","0.0010118025602423586","0.0010118025602423586","0.0010118025602423586","44733","44733","44733","0.0033910778729477897","0.0033910778729477897","0.0033910778729477897"
"1096","44768","44768","44768","0.0018159376049879938","0.0018159376049879938","0.0018159376049879938","44768","44768","44768","0.0011135036475025117","0.0011135036475025117","0.0011135036475025117"
"1097","44803","44803","44803","0.0012715266639133915","0.0012715266639133915","0.0012715266639133915","44803","44803","44803","0.0021029465278843418","0.0021029465278843418","0.0021029465278843418"
"1098","44838","44838","44838","0.0013507857511285692","0.0013507857511285692","0.0013507857511285692","44838","44838","44838","0.0036483533622231334","0.0036483533622231334","0.0036483533622231334"
"1099","44873","44873","44873","0.0009723934199428186","0.0009723934199428186","0.0009723934199428186","44873","44873","44873","0.0018307245045434684","0.0018307245045434684","0.0018307245045434684"
"1100","44908","44908","44908","0.0014592214138247073","0.0014592214138247073","0.0014592214138247073","44908","44908","44908","0.0038871152501087636","0.0038871152501087636","0.0038871152501087636"
"1101","44943","44943","44943","0.0015098100120667368","0.0015098100120667368","0.0015098100120667368","44943","44943","44943","0.0010976314515573904","0.0010976314515573904","0.0010976314515573904"
"1102","44978","44978","44978","0.016404980153311044","0.016404980153311044","0.016404980153311044","44978","44978","44978","0.0016431856784038246","0.0016431856784038246","0.0016431856784038246"
"1103","45013","45013","45013","0.0009417144028702751","0.0009417144028702751","0.0009417144028702751","45013","45013","45013","0.0016668921016389504","0.0016668921016389504","0.0016668921016389504"
"1104","45048","45048","45048","0.0013302853767527267","0.0013302853767527267","0.0013302853767527267","45048","45048","45048","0.0018663457740331069","0.0018663457740331069","0.0018663457740331069"
"1105","45083","45083","45083","0.00107106045470573","0.00107106045470573","0.00107106045470573","45083","45083","45083","0.001009958672511857","0.001009958672511857","0.001009958672511857"
"1106","45118","45118","45118","0.0009564248248352669","0.0009564248248352669","0.0009564248248352669","45118","45118","45118","0.001687478128587827","0.001687478128587827","0.001687478128587827"
"1107","45153","45153","45153","0.0010956429032376036","0.0010956429032376036","0.0010956429032376036","45153","45153","45153","0.001794547395547852","0.001794547395547852","0.001794547395547852"
"1108","45188","45188","45188","0.0012196433235658333","0.0012196433235658333","0.0012196433235658333","45188","45188","45188","0.001773974479874596","0.001773974479874596","0.001773974479874596"
"1109","45223","45223","45223","0.0008781904107308947","0.0008781904107308947","0.0008781904107308947","45223","45223","45223","0.0019224237039452419","0.0019224237039452419","0.0019224237039452419"
"1110","45258","45258","45258","0.0011470410827314481","0.0011470410827314481","0.0011470410827314481","45258","45258","45258","0.0019691470952238888","0.0019691470952238888","0.0019691470952238888"
"1111","45293","45293","45293","0.0009762887348188087","0.0009762887348188087","0.0009762887348188087","45293","45293","45293","0.001135278114816174","0.001135278114816174","0.001135278114816174"
"1112","45328","45328","45328","0.0009830021153902635","0.0009830021153902635","0.0009830021153902635","45328","45328","45328","0.0017876066267490387","0.0017876066267490387","0.0017876066267490387"
"1113","45363","45363","45363","0.001066819873813074","0.001066819873813074","0.001066819873813074","45363","45363","45363","0.0018292661698069423","0.0018292661698069423","0.0018292661698069423"
"1114","45398","45398","45398","0.0009845455424510874","0.0009845455424510874","0.0009845455424510874","45398","45398","45398","0.001191396135254763","0.001191396135254763","0.001191396135254763"
"1115","45433","45433","45433","0.0012255593610461801","0.0012255593610461801","0.0012255593610461801","45433","45433","45433","0.0019108664127998054","0.0019108664127998054","0.0019108664127998054"
"1116","45468","45468","45468","0.0010665358422556892","0.0010665358422556892","0.0010665358422556892","45468","45468","45468","0.0018348880694247782","0.0018348880694247782","0.0018348880694247782"
"1117","45503","45503","45503","0.0010730609283200465","0.0010730609283200465","0.0010730609283200465","45503","45503","45503","0.001906050369143486","0.001906050369143486","0.001906050369143486"
"1118","45538","45538","45538","0.0010498732081032358","0.0010498732081032358","0.0010498732081032358","45538","45538","45538","0.001050387458235491","0.001050387458235491","0.001050387458235491"
"1119","45573","45573","45573","0.0009424495001439936","0.0009424495001439936","0.0009424495001439936","45573","45573","45573","0.0018205927917733788","0.0018205927917733788","0.0018205927917733788"
"1120","45608","45608","45608","0.0011440144007792696","0.0011440144007792696","0.0011440144007792696","45608","45608","45608","0.0016437015729025006","0.0016437015729025006","0.0016437015729025006"
"1121","45643","45643","45643","0.0009259238358936273","0.0009259238358936273","0.0009259238358936273","45643","45643","45643","0.0010971449228236452","0.0010971449228236452","0.0010971449228236452"
"1122","45678","45678","45678","0.000979899828962516","0.000979899828962516","0.000979899828962516","45678","45678","45678","0.0019182440591976047","0.0019182440591976047","0.0019182440591976047"
"1123","45713","45713","45713","0.0012823326396755874","0.0012823326396755874","0.0012823326396755874","45713","45713","45713","0.001970218407223001","0.001970218407223001","0.001970218407223001"
"1124","45748","45748","45748","0.0008691299735801294","0.0008691299735801294","0.0008691299735801294","45748","45748","45748","0.0010332721576560289","0.0010332721576560289","0.0010332721576560289"
"1125","45783","45783","45783","0.0009078811708604917","0.0009078811708604917","0.0009078811708604917","45783","45783","45783","0.0017116548551712185","0.0017116548551712185","0.0017116548551712185"
"1126","45818","45818","45818","0.0010258261172566563","0.0010258261172566563","0.0010258261172566563","45818","45818","45818","0.0022452197736129165","0.0022452197736129165","0.0022452197736129165"
"1127","45853","45853","45853","0.0009740670211613178","0.0009740670211613178","0.0009740670211613178","45853","45853","45853","0.0024065727193374187","0.0024065727193374187","0.0024065727193374187"
"1128","45888","45888","45888","0.0010433007992105559","0.0010433007992105559","0.0010433007992105559","45888","45888","45888","0.0016860233881743625","0.0016860233881743625","0.0016860233881743625"
"1129","45923","45923","45923","0.000840058688481804","0.000840058688481804","0.000840058688481804","45923","45923","45923","0.0010212844572379254","0.0010212844572379254","0.0010212844572379254"
"1130","45958","45958","45958","0.0011139404014102183","0.0011139404014102183","0.0011139404014102183","45958","45958","45958","0.0021207700337981805","0.0021207700337981805","0.0021207700337981805"
"1131","45993","45993","45993","0.0010841449548024684","0.0010841449548024684","0.0010841449548024684","45993","45993","45993","0.0016262657154584303","0.0016262657154584303","0.0016262657154584303"
"1132","46028","46028","46028","0.0011027207729057409","0.0011027207729057409","0.0011027207729057409","46028","46028","46028","0.0010154856499866582","0.0010154856499866582","0.0010154856499866582"
"1133","46063","46063","46063","0.001446769732865505","0.001446769732865505","0.001446769732865505","46063","46063","46063","0.002208054924267344","0.002208054924267344","0.002208054924267344"
"1134","46098","46098","46098","0.0009292209942941554","0.0009292209942941554","0.0009292209942941554","46098","46098","46098","0.0018133921548724174","0.0018133921548724174","0.0018133921548724174"
"1135","46133","46133","46133","0.0011173835810041055","0.0011173835810041055","0.0011173835810041055","46133","46133","46133","0.0010534536049817689","0.0010534536049817689","0.0010534536049817689"
"1136","46168","46168","46168","0.0010915943203144707","0.0010915943203144707","0.0010915943203144707","46168","46168","46168","0.0018747101566987112","0.0018747101566987112","0.0018747101566987112"
"1137","46203","46203","46203","0.0010196117800660431","0.0010196117800660431","0.0010196117800660431","46203","46203","46203","0.0024208319664467126","0.0024208319664467126","0.0024208319664467126"
"1138","46238","46238","46238","0.0009978115267585963","0.0009978115267585963","0.0009978115267585963","46238","46238","46238","0.0023146467574406415","0.0023146467574406415","0.0023146467574406415"
"1139","46273","46273","46273","0.000935693271458149","0.000935693271458149","0.000935693271458149","46273","46273","46273","0.0019456798327155411","0.0019456798327155411","0.0019456798327155411"
"1140","46308","46308","46308","0.001013668988889549","0.001013668988889549","0.001013668988889549","46308","46308","46308","0.002102877901052125","0.002102877901052125","0.002102877901052125"
"1141","46343","46343","46343","0.0012110537645639852","0.0012110537645639852","0.0012110537645639852","46343","46343","46343","0.001134049249230884","0.001134049249230884","0.001134049249230884"
"1142","46378","46378","46378","0.0010059034248115495","0.0010059034248115495","0.0010059034248115495","46378","46378","46378","0.001603611744940281","0.001603611744940281","0.001603611744940281"
"1143","46413","46413","46413","0.0009811289128265344","0.0009811289128265344","0.0009811289128265344","46413","46413","46413","0.0022444827627623454","0.0022444827627623454","0.0022444827627623454"
"1144","46448","46448","46448","0.0010036578751169145","0.0010036578751169145","0.0010036578751169145","46448","46448","46448","0.0010162049147766083","0.0010162049147766083","0.0010162049147766083"
"1145","46483","46483","46483","0.0011196225314051844","0.0011196225314051844","0.0011196225314051844","46483","46483","46483","0.0017224574403371662","0.0017224574403371662","0.0017224574403371662"
"1146","46518","46518","46518","0.0012112185868318193","0.0012112185868318193","0.0012112185868318193","46518","46518","46518","0.002085314379655756","0.002085314379655756","0.002085314379655756"
"1147","46553","46553","46553","0.0011255665449425578","0.0011255665449425578","0.0011255665449425578","46553","46553","46553","0.0017635979893384501","0.0017635979893384501","0.0017635979893384501"
"1148","46588","46588","46588","0.0012018237757729366","0.0012018237757729366","0.0012018237757729366","46588","46588","46588","0.0034735192894004285","0.0034735192894004285","0.0034735192894004285"
"1149","46623","46623","46623","0.001308853694354184","0.001308853694354184","0.001308853694354184","46623","46623","46623","0.002206687902798876","0.002206687902798876","0.002206687902798876"
"1150","46658","46658","46658","0.0010244820005027577","0.0010244820005027577","0.0010244820005027577","46658","46658","46658","0.001940486312378198","0.001940486312378198","0.001940486312378198"
"1151","46693","46693","46693","0.0011907096049981192","0.0011907096049981192","0.0011907096049981192","46693","46693","46693","0.0028246570145711303","0.0028246570145711303","0.0028246570145711303"
"1152","46728","46728","46728","0.0011960438132518902","0.0011960438132518902","0.0011960438132518902","46728","46728","46728","0.0026552092749625444","0.0026552092749625444","0.0026552092749625444"
