"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/sts_var/ratio_pEqQ","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/sts_var/ratio_pEqQ","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/sts_var/ratio_pEqQ","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MAX"
"1202","40595","40595","40595","0.23102306574583054","0.23102306574583054","0.23102306574583054","40595","40595","40595","0.009515124431345612","0.009515124431345612","0.009515124431345612","40595","40595","40595","0.2426574006676674","0.2426574006676674","0.2426574006676674"
"1203","40624","40624","40624","0.22101655788719654","0.22101655788719654","0.22101655788719654","40624","40624","40624","0.010675284633180127","0.010675284633180127","0.010675284633180127","40624","40624","40624","0.22780357021838427","0.22780357021838427","0.22780357021838427"
"1204","40653","40653","40653","0.2455571759492159","0.2455571759492159","0.2455571759492159","40653","40653","40653","0.0013430941162368981","0.0013430941162368981","0.0013430941162368981","40653","40653","40653","0.20668392069637775","0.20668392069637775","0.20668392069637775"
"1205","40682","40682","40682","0.2701647914946079","0.2701647914946079","0.2701647914946079","40682","40682","40682","0.01647269845716437","0.01647269845716437","0.01647269845716437","40682","40682","40682","0.2557037528604269","0.2557037528604269","0.2557037528604269"
"1206","40711","40711","40711","0.2745566889643669","0.2745566889643669","0.2745566889643669","40711","40711","40711","0.03365937505259353","0.03365937505259353","0.03365937505259353","40711","40711","40711","0.26742399483919144","0.26742399483919144","0.26742399483919144"
"1207","40740","40740","40740","0.22324071265757084","0.22324071265757084","0.22324071265757084","40740","40740","40740","0.010385603934992105","0.010385603934992105","0.010385603934992105","40740","40740","40740","0.2408449538052082","0.2408449538052082","0.2408449538052082"
"1208","40769","40769","40769","0.18653620406985283","0.18653620406985283","0.18653620406985283","40769","40769","40769","0.006897219980601221","0.006897219980601221","0.006897219980601221","40769","40769","40769","0.21876257937401533","0.21876257937401533","0.21876257937401533"
"1209","40798","40798","40798","0.24128256551921368","0.24128256551921368","0.24128256551921368","40798","40798","40798","0.006280686320678797","0.006280686320678797","0.006280686320678797","40798","40798","40798","0.15231136023066938","0.15231136023066938","0.15231136023066938"
"1210","40827","40827","40827","0.18507179990410805","0.18507179990410805","0.18507179990410805","40827","40827","40827","0.011214887636015192","0.011214887636015192","0.011214887636015192","40827","40827","40827","0.2296378519386053","0.2296378519386053","0.2296378519386053"
"1211","40856","40856","40856","0.2098523024469614","0.2098523024469614","0.2098523024469614","40856","40856","40856","0.018419269792502746","0.018419269792502746","0.018419269792502746","40856","40856","40856","0.1441125338897109","0.1441125338897109","0.1441125338897109"
"1212","40885","40885","40885","0.26346268504858017","0.26346268504858017","0.26346268504858017","40885","40885","40885","0.0025770687689146143","0.0025770687689146143","0.0025770687689146143","40885","40885","40885","0.23390236869454384","0.23390236869454384","0.23390236869454384"
"1213","40914","40914","40914","0.19430012831071508","0.19430012831071508","0.19430012831071508","40914","40914","40914","0.05740153716214991","0.05740153716214991","0.05740153716214991","40914","40914","40914","0.23017464578151703","0.23017464578151703","0.23017464578151703"
"1214","40943","40943","40943","0.2366637233644724","0.2366637233644724","0.2366637233644724","40943","40943","40943","0.00573393046943238","0.00573393046943238","0.00573393046943238","40943","40943","40943","0.15615792199969292","0.15615792199969292","0.15615792199969292"
"1215","40972","40972","40972","0.25227868743240833","0.25227868743240833","0.25227868743240833","40972","40972","40972","0.0051694526191568","0.0051694526191568","0.0051694526191568","40972","40972","40972","0.16199094709008932","0.16199094709008932","0.16199094709008932"
"1216","41001","41001","41001","0.236885704100132","0.236885704100132","0.236885704100132","41001","41001","41001","0.0017918683661264367","0.0017918683661264367","0.0017918683661264367","41001","41001","41001","0.20417872071266174","0.20417872071266174","0.20417872071266174"
"1217","41181","41181","41181","0.27009897865355015","0.27009897865355015","0.27009897865355015","41181","41181","41181","0.00038810358910268405","0.00038810358910268405","0.00038810358910268405","41181","41181","41181","0.07769489334896207","0.07769489334896207","0.07769489334896207"
"1218","41210","41210","41210","0.2589339893311262","0.2589339893311262","0.2589339893311262","41210","41210","41210","0.03786894428776577","0.03786894428776577","0.03786894428776577","41210","41210","41210","0.14204309601336718","0.14204309601336718","0.14204309601336718"
"1219","41239","41239","41239","0.21657782047986984","0.21657782047986984","0.21657782047986984","41239","41239","41239","0.008323354079038836","0.008323354079038836","0.008323354079038836","41239","41239","41239","0.16400532517582178","0.16400532517582178","0.16400532517582178"
"1220","41268","41268","41268","0.26344237104058266","0.26344237104058266","0.26344237104058266","41268","41268","41268","0.009734362868584867","0.009734362868584867","0.009734362868584867","41268","41268","41268","0.12455827184021473","0.12455827184021473","0.12455827184021473"
"1221","41297","41297","41297","0.20561114139854908","0.20561114139854908","0.20561114139854908","41297","41297","41297","0.001260736768017523","0.001260736768017523","0.001260736768017523","41297","41297","41297","0.1352288518100977","0.1352288518100977","0.1352288518100977"
"1222","41326","41326","41326","0.21339105442166328","0.21339105442166328","0.21339105442166328","41326","41326","41326","0.0058430304925423115","0.0058430304925423115","0.0058430304925423115","41326","41326","41326","0.039667763689067215","0.039667763689067215","0.039667763689067215"
"1223","41355","41355","41355","0.22564825043082237","0.22564825043082237","0.22564825043082237","41355","41355","41355","0.013463626654811378","0.013463626654811378","0.013463626654811378","41355","41355","41355","0.09112337836995721","0.09112337836995721","0.09112337836995721"
"1224","41384","41384","41384","0.23663430847227573","0.23663430847227573","0.23663430847227573","41384","41384","41384","0.007389772334136069","0.007389772334136069","0.007389772334136069","41384","41384","41384","0.24119678884744644","0.24119678884744644","0.24119678884744644"
"1225","41413","41413","41413","0.2586619667708874","0.2586619667708874","0.2586619667708874","41413","41413","41413","0.002555734155976097","0.002555734155976097","0.002555734155976097","41413","41413","41413","0.1758153410628438","0.1758153410628438","0.1758153410628438"
"1226","41442","41442","41442","0.2546112220734358","0.2546112220734358","0.2546112220734358","41442","41442","41442","0.0032387043847847963","0.0032387043847847963","0.0032387043847847963","41442","41442","41442","0.2056260947138071","0.2056260947138071","0.2056260947138071"
"1227","41471","41471","41471","0.23657152242958546","0.23657152242958546","0.23657152242958546","41471","41471","41471","0.0033138698099719477","0.0033138698099719477","0.0033138698099719477","41471","41471","41471","0.17737172171473503","0.17737172171473503","0.17737172171473503"
"1228","41500","41500","41500","0.24554573185741901","0.24554573185741901","0.24554573185741901","41500","41500","41500","0.01607374887680635","0.01607374887680635","0.01607374887680635","41500","41500","41500","0.19134710915386677","0.19134710915386677","0.19134710915386677"
"1229","41529","41529","41529","0.1724281442075153","0.1724281442075153","0.1724281442075153","41529","41529","41529","0.00013972224223834928","0.00013972224223834928","0.00013972224223834928","41529","41529","41529","0.2233404740691185","0.2233404740691185","0.2233404740691185"
"1230","41558","41558","41558","0.26330603286623955","0.26330603286623955","0.26330603286623955","41558","41558","41558","0.004605443775744789","0.004605443775744789","0.004605443775744789","41558","41558","41558","0.196869938634336","0.196869938634336","0.196869938634336"
"1231","41587","41587","41587","0.21643082983791828","0.21643082983791828","0.21643082983791828","41587","41587","41587","0.0611102954717353","0.0611102954717353","0.0611102954717353","41587","41587","41587","0.1739220041781664","0.1739220041781664","0.1739220041781664"
"1232","41616","41616","41616","0.1985853649675846","0.1985853649675846","0.1985853649675846","41616","41616","41616","0.00803092826026841","0.00803092826026841","0.00803092826026841","41616","41616","41616","0.15934738516807556","0.15934738516807556","0.15934738516807556"
"1233","41645","41645","41645","0.20924779400229454","0.20924779400229454","0.20924779400229454","41645","41645","41645","0.008124787294946145","0.008124787294946145","0.008124787294946145","41645","41645","41645","0.18012924818322062","0.18012924818322062","0.18012924818322062"
"1234","41674","41674","41674","0.2428656704723835","0.2428656704723835","0.2428656704723835","41674","41674","41674","0.011362445424310863","0.011362445424310863","0.011362445424310863","41674","41674","41674","0.21449383348226547","0.21449383348226547","0.21449383348226547"
"1235","41703","41703","41703","0.1942239459604025","0.1942239459604025","0.1942239459604025","41703","41703","41703","0.0050278903436264955","0.0050278903436264955","0.0050278903436264955","41703","41703","41703","0.11420712666586041","0.11420712666586041","0.11420712666586041"
"1236","41732","41732","41732","0.25224784947931767","0.25224784947931767","0.25224784947931767","41732","41732","41732","0.01392075966577977","0.01392075966577977","0.01392075966577977","41732","41732","41732","0.17233138717710972","0.17233138717710972","0.17233138717710972"
"1237","41761","41761","41761","0.22556904843077064","0.22556904843077064","0.22556904843077064","41761","41761","41761","0.0031911248406686354","0.0031911248406686354","0.0031911248406686354","41761","41761","41761","0.1733034634962678","0.1733034634962678","0.1733034634962678"
"1238","41790","41790","41790","0.2768019698560238","0.2768019698560238","0.2768019698560238","41790","41790","41790","0.001359342631076288","0.001359342631076288","0.001359342631076288","41790","41790","41790","0.21940209437161684","0.21940209437161684","0.21940209437161684"
"1239","41819","41819","41819","0.2300169449299574","0.2300169449299574","0.2300169449299574","41819","41819","41819","0.010803084180224687","0.010803084180224687","0.010803084180224687","41819","41819","41819","0.2255581896752119","0.2255581896752119","0.2255581896752119"
"1240","41848","41848","41848","0.2544797398149967","0.2544797398149967","0.2544797398149967","41848","41848","41848","0.016149615054018795","0.016149615054018795","0.016149615054018795","41848","41848","41848","0.12736015114933252","0.12736015114933252","0.12736015114933252"
"1241","41877","41877","41877","0.21206600777804852","0.21206600777804852","0.21206600777804852","41877","41877","41877","0.014908484547049738","0.014908484547049738","0.014908484547049738","41877","41877","41877","0.23381736315786839","0.23381736315786839","0.23381736315786839"
"1242","41906","41906","41906","0.2438600044697523","0.2438600044697523","0.2438600044697523","41906","41906","41906","0.01765891077229753","0.01765891077229753","0.01765891077229753","41906","41906","41906","0.19975359179079533","0.19975359179079533","0.19975359179079533"
"1243","41935","41935","41935","0.2500336617231369","0.2500336617231369","0.2500336617231369","41935","41935","41935","0.010045834324046155","0.010045834324046155","0.010045834324046155","41935","41935","41935","0.2455861009657383","0.2455861009657383","0.2455861009657383"
"1244","41964","41964","41964","0.2611306179314852","0.2611306179314852","0.2611306179314852","41964","41964","41964","0.014060256420634687","0.014060256420634687","0.014060256420634687","41964","41964","41964","0.17356261191889644","0.17356261191889644","0.17356261191889644"
